"","ID","total_energy","kitchen","laundry_room","water_air_systems","Average_Global_intensity","Average_Voltage","Daily_Bill","Kitchen_Bill","Laundry_Bill","Water_Air_Bill","Unmeasured_Bill","year","month","day","Weekday"
"186",2007-07-05,17621.5,2922,770,3973,3.23319444444444,240.444444444444,3.17,0.53,0.14,0.71,1.79,2007,"julio",5,"jueves"
"187",2007-07-06,17825.4,2826,3563,4005,3.26861111111111,240.599451388889,3.21,0.51,0.64,0.72,1.34,2007,"julio",6,"viernes"
"188",2007-07-07,22636.7666666667,997,3047,10177,4.03486111111111,239.910138888889,4.07,0.18,0.55,1.83,1.51,2007,"julio",7,"sábado"
"189",2007-07-08,18151.3333333333,1825,2831,5277,3.28930555555556,240.338895833333,3.27,0.33,0.51,0.95,1.48,2007,"julio",8,"domingo"
"190",2007-07-09,19669.3,923,594,9386,3.51625,240.617645833333,3.54,0.17,0.11,1.69,1.57,2007,"julio",9,"lunes"
"191",2007-07-10,15138.7333333333,67,2227,4631,2.78611111111111,239.983055555556,2.72,0.01,0.4,0.83,1.48,2007,"julio",10,"martes"
"192",2007-07-11,12039.2,1015,647,5284,2.19944444444444,241.030034722222,2.17,0.18,0.12,0.95,0.92,2007,"julio",11,"miércoles"
"193",2007-07-12,17826.3666666667,1029,2550,6419,3.23361111111111,240.764618055556,3.21,0.19,0.46,1.15,1.41,2007,"julio",12,"jueves"
"194",2007-07-13,13239.7,0,633,4427,2.45083333333333,240.854805555556,2.38,0,0.11,0.8,1.47,2007,"julio",13,"viernes"
"195",2007-07-14,21469.5,3775,1968,6604,3.89402777777778,241.291881944444,3.86,0.68,0.35,1.19,1.64,2007,"julio",14,"sábado"
"196",2007-07-15,17441.6833333333,862,715,5585,3.224375,240.545333333333,3.14,0.16,0.13,1,1.85,2007,"julio",15,"domingo"
"197",2007-07-16,14227.9,830,695,4176,2.66055555555556,236.507236111111,2.56,0.15,0.13,0.75,1.53,2007,"julio",16,"lunes"
"198",2007-07-17,11993.8666666667,848,694,3335,2.27625,234.741256944444,2.16,0.15,0.12,0.6,1.29,2007,"julio",17,"martes"
"199",2007-07-18,12618.0333333333,909,671,4628,2.38680555555556,231.088229166667,2.27,0.16,0.12,0.83,1.16,2007,"julio",18,"miércoles"
"200",2007-07-19,11298.1,1068,703,3130,2.14388888888889,234.261861111111,2.03,0.19,0.13,0.56,1.15,2007,"julio",19,"jueves"
"201",2007-07-20,18507.0333333333,2111,2418,4765,3.45166666666667,235.568902777778,3.33,0.38,0.43,0.86,1.66,2007,"julio",20,"viernes"
"202",2007-07-21,17670.8,428,512,7756,3.29152777777778,234.256625,3.18,0.08,0.09,1.4,1.61,2007,"julio",21,"sábado"
"203",2007-07-22,22955.75,7091,2136,5574,4.22854166666667,235.962267361111,4.13,1.28,0.38,1,1.47,2007,"julio",22,"domingo"
"204",2007-07-23,16516.9666666667,1747,1288,3847,3.07597222222222,234.500868055556,2.97,0.31,0.23,0.69,1.74,2007,"julio",23,"lunes"
"205",2007-07-24,13754.7333333333,0,1607,5599,2.55097222222222,235.363041666667,2.47,0,0.29,1.01,1.17,2007,"julio",24,"martes"
"206",2007-07-25,7876,0,151,2333,1.47930555555556,235.641048611111,1.42,0,0.03,0.42,0.97,2007,"julio",25,"miércoles"
"207",2007-07-26,15408.3333333333,975,3633,4346,2.83819444444444,234.943722222222,2.77,0.18,0.65,0.78,1.16,2007,"julio",26,"jueves"
"208",2007-07-27,20041.9,1837,49,7157,3.62333333333333,235.553680555556,3.61,0.33,0.01,1.29,1.98,2007,"julio",27,"viernes"
"209",2007-07-28,27031.0333333333,907,10265,6559,4.94166666666667,235.507236111111,4.86,0.16,1.85,1.18,1.67,2007,"julio",28,"sábado"
"210",2007-07-29,5351.93333333333,0,0,1288,1.03347222222222,235.712034722222,0.96,0,0,0.23,0.73,2007,"julio",29,"domingo"
"211",2007-07-30,7780.26666666667,0,0,2528,1.46722222222222,235.530229166667,1.4,0,0,0.45,0.95,2007,"julio",30,"lunes"
"212",2007-07-31,13538.8666666667,3277,0,3575,2.5025,234.9148125,2.44,0.59,0,0.64,1.21,2007,"julio",31,"martes"
"213",2007-08-01,18069.55,1583,0,9990.5,3.27888888888889,234.972,3.25,0.28,0,1.8,1.17,2007,"agosto",1,"miércoles"
"214",2007-08-02,16990.2666666667,482,0,6869,3.08708333333333,234.856590277778,3.06,0.09,0,1.24,1.73,2007,"agosto",2,"jueves"
"215",2007-08-03,17722.7333333333,958,0,9139,3.20722222222222,234.485604166667,3.19,0.17,0,1.64,1.38,2007,"agosto",3,"viernes"
"216",2007-08-04,19083.1666666667,552,398,7966,3.45236111111111,235.257222222222,3.43,0.1,0.07,1.43,1.83,2007,"agosto",4,"sábado"
"217",2007-08-05,13118.3,169,0,6647,2.43680555555556,235.115270833333,2.36,0.03,0,1.2,1.13,2007,"agosto",5,"domingo"
"218",2007-08-06,18162,1096,0,7985,3.31708333333333,234.702743055556,3.27,0.2,0,1.44,1.63,2007,"agosto",6,"lunes"
"219",2007-08-07,24726.3333333333,437,2168,9042,4.42597222222222,234.553881944444,4.45,0.08,0.39,1.63,2.35,2007,"agosto",7,"martes"
"220",2007-08-08,18758.0333333333,1055,1111,9660,3.38055555555556,234.512375,3.37,0.19,0.2,1.74,1.24,2007,"agosto",8,"miércoles"
"221",2007-08-09,17861.3333333333,182,4515,6646,3.27236111111111,234.214388888889,3.21,0.03,0.81,1.2,1.17,2007,"agosto",9,"jueves"
"222",2007-08-10,17133.5,336,2651,8287,3.12972222222222,234.4888125,3.08,0.06,0.48,1.49,1.05,2007,"agosto",10,"viernes"
"223",2007-08-11,18194.1666666667,1180,910,10339,3.28569444444444,234.980180555556,3.27,0.21,0.16,1.86,1.04,2007,"agosto",11,"sábado"
"224",2007-08-12,20698.4,1123,1156,8582,3.74277777777778,235.664854166667,3.72,0.2,0.21,1.54,1.77,2007,"agosto",12,"domingo"
"225",2007-08-13,19216.8666666667,93,476,11101,3.44875,235.216569444444,3.46,0.02,0.09,2,1.35,2007,"agosto",13,"lunes"
"226",2007-08-14,15686.5,951,685,6256,2.85416666666667,237.076388888889,2.82,0.17,0.12,1.13,1.4,2007,"agosto",14,"martes"
"227",2007-08-15,19864.3333333333,338,508,9787,3.54208333333333,239.993409722222,3.57,0.06,0.09,1.76,1.66,2007,"agosto",15,"miércoles"
"228",2007-08-16,15974.9333333333,962,0,7476,2.84388888888889,239.737659722222,2.87,0.17,0,1.34,1.36,2007,"agosto",16,"jueves"
"229",2007-08-17,16831.5333333333,244,0,7769,2.98152777777778,240.494048611111,3.03,0.04,0,1.4,1.59,2007,"agosto",17,"viernes"
"230",2007-08-18,5799.33333333333,0,0,1830,1.07888888888889,241.279631944444,1.04,0,0,0.33,0.71,2007,"agosto",18,"sábado"
"231",2007-08-19,23704.9,1025,8912,5989,4.26194444444444,239.953666666667,4.26,0.18,1.6,1.08,1.4,2007,"agosto",19,"domingo"
"232",2007-08-20,22314.0333333333,1032,6965,7383,3.96333333333333,241.300694444444,4.01,0.19,1.25,1.33,1.24,2007,"agosto",20,"lunes"
"233",2007-08-21,10709.2666666667,0,38,3296,1.96111111111111,240.573055555556,1.93,0,0.01,0.59,1.33,2007,"agosto",21,"martes"
"234",2007-08-22,20163.4666666667,3048,1836,7241,3.57125,240.817319444444,3.63,0.55,0.33,1.3,1.45,2007,"agosto",22,"miércoles"
"235",2007-08-23,18538.5333333333,2502,259,5342,3.33027777777778,240.647305555556,3.34,0.45,0.05,0.96,1.88,2007,"agosto",23,"jueves"
"236",2007-08-24,27608.5666666667,1891,3783.5,9944,4.93618055555556,240.494819444444,4.97,0.34,0.68,1.79,2.16,2007,"agosto",24,"viernes"
"237",2007-08-25,19181.3333333333,4149,2191,5678,3.55375,239.859826388889,3.45,0.75,0.39,1.02,1.29,2007,"agosto",25,"sábado"
"238",2007-08-26,21915.1,1541,3645,5658,4.01263888888889,239.950916666667,3.94,0.28,0.66,1.02,1.98,2007,"agosto",26,"domingo"
"239",2007-08-27,20195.5,2305,1229,6344,3.69125,239.923583333333,3.63,0.41,0.22,1.14,1.86,2007,"agosto",27,"lunes"
"240",2007-08-28,16616.7333333333,1038,2468,5483,2.99611111111111,239.549875,2.99,0.19,0.44,0.99,1.37,2007,"agosto",28,"martes"
"241",2007-08-29,12466.5333333333,957,562,4932,2.27958333333333,240.744993055556,2.24,0.17,0.1,0.89,1.08,2007,"agosto",29,"miércoles"
"242",2007-08-30,20040.9666666667,3822,2580,4221,3.60430555555556,240.573173611111,3.61,0.69,0.46,0.76,1.7,2007,"agosto",30,"jueves"
"243",2007-08-31,21330.3666666667,1200,666,8738,3.78847222222222,239.985701388889,3.84,0.22,0.12,1.57,1.93,2007,"agosto",31,"viernes"
"244",2007-09-01,28358.1,2497,569,9733,5.06541666666667,239.355743055556,5.1,0.45,0.1,1.75,2.8,2007,"septiembre",1,"sábado"
"245",2007-09-02,27707.8,3613,1617,8806,5.01722222222222,240.045333333333,4.98,0.65,0.29,1.58,2.46,2007,"septiembre",2,"domingo"
"246",2007-09-03,17315.3666666667,621,2515,5323,3.13069444444444,239.620347222222,3.12,0.11,0.45,0.96,1.6,2007,"septiembre",3,"lunes"
"247",2007-09-04,26415.7333333333,2928,3501,9821,4.75597222222222,239.659666666667,4.75,0.53,0.63,1.77,1.82,2007,"septiembre",4,"martes"
"248",2007-09-05,20609.5333333333,0,4144,6705,3.69763888888889,239.148159722222,3.71,0,0.75,1.21,1.75,2007,"septiembre",5,"miércoles"
"249",2007-09-06,15024.5666666667,0,3888,3461,2.75222222222222,239.340048611111,2.7,0,0.7,0.62,1.38,2007,"septiembre",6,"jueves"
"250",2007-09-07,22274.9333333333,3632,551,9388,4.00722222222222,239.031701388889,4.01,0.65,0.1,1.69,1.57,2007,"septiembre",7,"viernes"
"251",2007-09-08,24495.8666666667,3339,1801,9164,4.39194444444444,239.730444444444,4.41,0.6,0.32,1.65,1.84,2007,"septiembre",8,"sábado"
"252",2007-09-09,27991.7,2184,4438,9233,5.05402777777778,238.922145833333,5.04,0.39,0.8,1.66,2.19,2007,"septiembre",9,"domingo"
"253",2007-09-10,18622.9333333333,935,595,5613,3.36375,239.388659722222,3.35,0.17,0.11,1.01,2.06,2007,"septiembre",10,"lunes"
"254",2007-09-11,16392.8666666667,943,550,5792,2.95208333333333,240.071993055556,2.95,0.17,0.1,1.04,1.64,2007,"septiembre",11,"martes"
"255",2007-09-12,21462.7333333333,0,3217,7755,3.86,240.015055555556,3.86,0,0.58,1.4,1.88,2007,"septiembre",12,"miércoles"
"256",2007-09-13,19106.3666666667,1175,2523,3853,3.46444444444444,239.309833333333,3.44,0.21,0.45,0.69,2.09,2007,"septiembre",13,"jueves"
"257",2007-09-14,18924.5,901,676,5804,3.44472222222222,239.301895833333,3.4,0.16,0.12,1.04,2.08,2007,"septiembre",14,"viernes"
"258",2007-09-15,18255.2,0,1449,6464,3.27819444444444,240.001972222222,3.28,0,0.26,1.16,1.86,2007,"septiembre",15,"sábado"
"259",2007-09-16,27537.0666666667,3118,3064,9310,4.96625,239.560465277778,4.95,0.56,0.55,1.67,2.17,2007,"septiembre",16,"domingo"
"260",2007-09-17,24353.1,6651,926,6279,4.41347222222222,239.214798611111,4.38,1.2,0.17,1.13,1.88,2007,"septiembre",17,"lunes"
"261",2007-09-18,19458.6666666667,1888,2029,5425,3.51277777777778,238.260673611111,3.5,0.34,0.37,0.98,1.81,2007,"septiembre",18,"martes"
"262",2007-09-19,21644.7333333333,0,2743,7937,3.88333333333333,240.305208333333,3.89,0,0.49,1.43,1.97,2007,"septiembre",19,"miércoles"
"263",2007-09-20,20925.5333333333,1056,489,9996,3.72097222222222,239.714986111111,3.76,0.19,0.09,1.8,1.68,2007,"septiembre",20,"jueves"
"264",2007-09-21,20646.3333333333,3130,2745,6316,3.73263888888889,239.381465277778,3.71,0.56,0.49,1.14,1.52,2007,"septiembre",21,"viernes"
"265",2007-09-22,19602.8666666667,944,1311,7688,3.51513888888889,239.483034722222,3.53,0.17,0.24,1.38,1.74,2007,"septiembre",22,"sábado"
"266",2007-09-23,23632.8333333333,2831,1929,7382,4.28,239.500430555556,4.25,0.51,0.35,1.33,2.06,2007,"septiembre",23,"domingo"
"267",2007-09-24,22575.5,929,3935,7955,4.07875,238.600604166667,4.06,0.17,0.71,1.43,1.75,2007,"septiembre",24,"lunes"
"268",2007-09-25,29405.7,916,2253,9820,5.20638888888889,238.099611111111,5.29,0.16,0.41,1.77,2.95,2007,"septiembre",25,"martes"
"269",2007-09-26,30525,1058,9452,5695,5.39694444444444,239.417854166667,5.49,0.19,1.7,1.02,2.58,2007,"septiembre",26,"miércoles"
"270",2007-09-27,23210,1066,643,7324,4.07777777777778,239.567055555556,4.18,0.19,0.12,1.32,2.55,2007,"septiembre",27,"jueves"
"271",2007-09-28,28008.3,996,3722,9952,4.99416666666667,239.462430555556,5.04,0.18,0.67,1.79,2.4,2007,"septiembre",28,"viernes"
"272",2007-09-29,38275.3666666667,4085,7457,8190,6.79319444444444,239.140111111111,6.89,0.73,1.34,1.47,3.35,2007,"septiembre",29,"sábado"
"273",2007-09-30,25271.5,1405,582,10225,4.4525,240.064784722222,4.55,0.25,0.1,1.84,2.36,2007,"septiembre",30,"domingo"
"274",2007-10-01,28682.0333333333,1507,6622,5960,5.07375,239.239916666667,5.16,0.27,1.19,1.07,2.63,2007,"octubre",1,"lunes"
"275",2007-10-02,36647.7333333333,508,8022,12815,6.47402777777778,238.493791666667,6.59,0.09,1.44,2.31,2.75,2007,"octubre",2,"martes"
"276",2007-10-03,21340.9,979,5024,3692,3.8,239.261069444444,3.84,0.18,0.9,0.66,2.1,2007,"octubre",3,"miércoles"
"277",2007-10-04,25307.6333333333,2400,444,9710,4.45458333333333,239.205076388889,4.55,0.43,0.08,1.75,2.29,2007,"octubre",4,"jueves"
"278",2007-10-05,23234.8666666667,0,351,9425,4.08972222222222,238.827111111111,4.18,0,0.06,1.7,2.42,2007,"octubre",5,"viernes"
"279",2007-10-06,29270.6666666667,4840,347,9666,5.16763888888889,238.380715277778,5.27,0.87,0.06,1.74,2.6,2007,"octubre",6,"sábado"
"280",2007-10-07,35101.9,2498,8255,10886,6.20791666666667,238.826277777778,6.31,0.45,1.49,1.96,2.41,2007,"octubre",7,"domingo"
"281",2007-10-08,18254.0333333333,0,420,5082,3.23111111111111,239.096548611111,3.28,0,0.08,0.91,2.29,2007,"octubre",8,"lunes"
"282",2007-10-09,28130.9666666667,2034,2147,9290,4.98236111111111,238.879145833333,5.06,0.37,0.39,1.67,2.63,2007,"octubre",9,"martes"
"283",2007-10-10,19449.5333333333,1863,2117,3345,3.48861111111111,239.421159722222,3.5,0.34,0.38,0.6,2.18,2007,"octubre",10,"miércoles"
"284",2007-10-11,28874.1,2630,414,7806,5.10902777777778,238.444152777778,5.19,0.47,0.07,1.4,3.25,2007,"octubre",11,"jueves"
"285",2007-10-12,31908.4,1020,5028,11659,5.66708333333333,238.4813125,5.74,0.18,0.9,2.1,2.56,2007,"octubre",12,"viernes"
"286",2007-10-13,32112.1333333333,969,3799,8463,5.70069444444444,238.765409722222,5.78,0.17,0.68,1.52,3.41,2007,"octubre",13,"sábado"
"287",2007-10-14,34354.2,2930,7494,7126,6.07875,239.101034722222,6.18,0.53,1.35,1.28,3.02,2007,"octubre",14,"domingo"
"288",2007-10-15,21105.5,1061,339,7654,3.72194444444444,239.292708333333,3.8,0.19,0.06,1.38,2.17,2007,"octubre",15,"lunes"
"289",2007-10-16,32740.7,0,7871,9876,5.82319444444444,238.862618055556,5.89,0,1.42,1.78,2.69,2007,"octubre",16,"martes"
"290",2007-10-17,26282.1666666667,1065,453,8968,4.63694444444444,239.192131944444,4.73,0.19,0.08,1.61,2.85,2007,"octubre",17,"miércoles"
"291",2007-10-18,25308.8333333333,1162,317,9864,4.43375,239.800284722222,4.55,0.21,0.06,1.77,2.51,2007,"octubre",18,"jueves"
"292",2007-10-19,34760.8,1299,3124,11648,6.10319444444444,239.652173611111,6.25,0.23,0.56,2.1,3.36,2007,"octubre",19,"viernes"
"293",2007-10-20,27670.7666666667,2363,296,13225,4.81472222222222,241.824819444444,4.98,0.43,0.05,2.38,2.12,2007,"octubre",20,"sábado"
"294",2007-10-21,32365.6666666667,3712,4357,7313,5.70166666666667,241.490743055556,5.82,0.67,0.78,1.32,3.05,2007,"octubre",21,"domingo"
"295",2007-10-22,27548.2666666667,0,299,13027,4.80583333333333,240.545402777778,4.96,0,0.05,2.34,2.57,2007,"octubre",22,"lunes"
"296",2007-10-23,32661.5333333333,1067,5214,10680,5.71916666666667,241.231208333333,5.88,0.19,0.94,1.92,2.83,2007,"octubre",23,"martes"
"297",2007-10-24,31093.9333333333,4459,364,9115,5.47319444444444,240.808270833333,5.59,0.8,0.07,1.64,3.08,2007,"octubre",24,"miércoles"
"298",2007-10-25,30898.6333333333,1478,2433,7385,5.41361111111111,240.472631944444,5.56,0.27,0.44,1.33,3.52,2007,"octubre",25,"jueves"
"299",2007-10-26,23959.4666666667,0,348,5766,4.36583333333333,240.680854166667,4.31,0,0.06,1.04,3.21,2007,"octubre",26,"viernes"
"300",2007-10-27,29761.4666666667,1374,4856,8949,5.30916666666667,240.201208333333,5.35,0.25,0.87,1.61,2.62,2007,"octubre",27,"sábado"
"301",2007-10-28,8535.96666666667,0,283,1765,1.48527777777778,240.866055555556,1.54,0,0.05,0.32,1.17,2007,"octubre",28,"domingo"
"302",2007-10-29,9090.46666666667,0,269,2749,1.57444444444444,241.193305555556,1.64,0,0.05,0.49,1.1,2007,"octubre",29,"lunes"
"303",2007-10-30,13516.8,0,1935,4256,2.35138888888889,240.625923611111,2.43,0,0.35,0.77,1.31,2007,"octubre",30,"martes"
"304",2007-10-31,21386.8333333333,0,4700,8915,3.74236111111111,240.338979166667,3.85,0,0.85,1.6,1.4,2007,"octubre",31,"miércoles"
"305",2007-11-01,8270.26666666667,0,293,1991,1.43597222222222,240.938402777778,1.49,0,0.05,0.36,1.08,2007,"noviembre",1,"jueves"
"306",2007-11-02,24060.0333333333,1346,2115,12245,4.20263888888889,239.348986111111,4.33,0.24,0.38,2.2,1.51,2007,"noviembre",2,"viernes"
"307",2007-11-03,8209.16666666667,0,282,1936,1.43430555555556,240.190506944444,1.48,0,0.05,0.35,1.08,2007,"noviembre",3,"sábado"
"308",2007-11-04,24761.4333333333,0,4387,7068,4.38402777777778,240.205520833333,4.45,0,0.79,1.27,2.39,2007,"noviembre",4,"domingo"
"309",2007-11-05,25009.8666666667,1265,397,6583,4.39625,239.659111111111,4.5,0.23,0.07,1.18,3.02,2007,"noviembre",5,"lunes"
"310",2007-11-06,34706.3,1105,5515,10690,6.14986111111111,238.701958333333,6.24,0.2,0.99,1.92,3.13,2007,"noviembre",6,"martes"
"311",2007-11-07,30745.9666666667,5042,301,6374,5.48111111111111,239.564909722222,5.53,0.91,0.05,1.15,3.42,2007,"noviembre",7,"miércoles"
"312",2007-11-08,25017.6666666667,1715,314,6500,4.435,240.752645833333,4.5,0.31,0.06,1.17,2.96,2007,"noviembre",8,"jueves"
"313",2007-11-09,36187.1,0,4573,15375,6.36722222222222,238.7154375,6.51,0,0.82,2.77,2.92,2007,"noviembre",9,"viernes"
"314",2007-11-10,43526.6666666667,3697,304,13767,7.70694444444444,239.110409722222,7.83,0.67,0.05,2.48,4.63,2007,"noviembre",10,"sábado"
"315",2007-11-11,31452.0666666667,3445,320,6024,5.54055555555556,240.260263888889,5.66,0.62,0.06,1.08,3.9,2007,"noviembre",11,"domingo"
"316",2007-11-12,35935.7666666667,1018,4165,13281,6.27194444444444,239.825590277778,6.46,0.18,0.75,2.39,3.14,2007,"noviembre",12,"lunes"
"317",2007-11-13,36906.6333333333,978,4933,11076,6.45347222222222,241.122979166667,6.64,0.18,0.89,1.99,3.58,2007,"noviembre",13,"martes"
"318",2007-11-14,34133.2333333333,1055,295,16345,5.94069444444444,239.946027777778,6.14,0.19,0.05,2.94,2.96,2007,"noviembre",14,"miércoles"
"319",2007-11-15,24866.4666666667,1606,571,7503,4.39638888888889,239.984993055556,4.47,0.29,0.1,1.35,2.73,2007,"noviembre",15,"jueves"
"320",2007-11-16,38495.9,1991,4660,13564,6.71805555555556,240.983513888889,6.93,0.36,0.84,2.44,3.29,2007,"noviembre",16,"viernes"
"321",2007-11-17,43501.5666666667,2588,2199,14990,7.59888888888889,240.603423611111,7.83,0.47,0.4,2.7,4.26,2007,"noviembre",17,"sábado"
"322",2007-11-18,36397.6333333333,5201,2097,7066,6.34763888888889,242.260458333333,6.55,0.94,0.38,1.27,3.96,2007,"noviembre",18,"domingo"
"323",2007-11-19,28727.5666666667,1089,253,10750,5.00625,242.766354166667,5.17,0.2,0.05,1.93,2.99,2007,"noviembre",19,"lunes"
"324",2007-11-20,34930.9333333333,1015,3954,11026,6.09041666666667,241.338826388889,6.28,0.18,0.71,1.98,3.41,2007,"noviembre",20,"martes"
"325",2007-11-21,29251,1140.5,549,9470.5,5.12069444444444,241.495204861111,5.26,0.21,0.1,1.7,3.25,2007,"noviembre",21,"miércoles"
"326",2007-11-22,32206.3,2867,297,9001,5.65625,241.565048611111,5.79,0.52,0.05,1.62,3.6,2007,"noviembre",22,"jueves"
"327",2007-11-23,42043.6333333333,2168,6181,13685,7.34069444444444,240.722368055556,7.56,0.39,1.11,2.46,3.6,2007,"noviembre",23,"viernes"
"328",2007-11-24,31650.9,1573,4131,13451,5.51263888888889,241.802743055556,5.69,0.28,0.74,2.42,2.25,2007,"noviembre",24,"sábado"
"329",2007-11-25,23259.9666666667,3556,279,5678,4.08666666666667,242.661159722222,4.18,0.64,0.05,1.02,2.47,2007,"noviembre",25,"domingo"
"330",2007-11-26,26161.9333333333,1088,288,8926,4.60138888888889,241.116493055556,4.71,0.2,0.05,1.61,2.85,2007,"noviembre",26,"lunes"
"331",2007-11-27,46683.5333333333,1063,11020,15111,8.15625,241.321097222222,8.4,0.19,1.98,2.72,3.51,2007,"noviembre",27,"martes"
"332",2007-11-28,27415.6666666667,1182,769,7810,4.77555555555556,242.894805555556,4.93,0.21,0.14,1.41,3.17,2007,"noviembre",28,"miércoles"
"333",2007-11-29,28657.6333333333,2031,283,8818,5.01569444444444,242.732003472222,5.16,0.37,0.05,1.59,3.15,2007,"noviembre",29,"jueves"
"334",2007-11-30,38862.1333333333,0,7941,13601,6.75722222222222,243.48775,6.99,0,1.43,2.45,3.11,2007,"noviembre",30,"viernes"
"335",2007-12-01,52249.0333333333,9356,353,17847,9.19152777777778,240.266083333333,9.4,1.68,0.06,3.21,4.45,2007,"diciembre",1,"sábado"
"336",2007-12-02,49103.1333333333,2090,6915,10636,8.61861111111111,240.730006944444,8.83,0.38,1.24,1.91,5.3,2007,"diciembre",2,"domingo"
"337",2007-12-03,29367.6666666667,1141,299,10428,5.16555555555556,241.079590277778,5.28,0.21,0.05,1.88,3.14,2007,"diciembre",3,"lunes"
"338",2007-12-04,34460.6,1012,5828,8561,6.04513888888889,241.535979166667,6.2,0.18,1.05,1.54,3.43,2007,"diciembre",4,"martes"
"339",2007-12-05,35885.3333333333,3422,295,10919,6.34819444444444,241.227881944444,6.46,0.62,0.05,1.96,3.83,2007,"diciembre",5,"miércoles"
"340",2007-12-06,41465.5666666667,4751,318,11908,7.33791666666667,239.710097222222,7.46,0.85,0.06,2.14,4.41,2007,"diciembre",6,"jueves"
"341",2007-12-07,29483.6,459,3710,10263,5.15791666666667,240.671048611111,5.3,0.08,0.67,1.85,2.7,2007,"diciembre",7,"viernes"
"342",2007-12-08,36890.0666666667,1133,2354,12283,6.50805555555556,239.559930555556,6.64,0.2,0.42,2.21,3.81,2007,"diciembre",8,"sábado"
"343",2007-12-09,37909.7333333333,4176,2428,8728,6.70152777777778,239.915076388889,6.82,0.75,0.44,1.57,4.06,2007,"diciembre",9,"domingo"
"344",2007-12-10,29312.5666666667,1102,278,8281,5.17458333333333,241.903833333333,5.27,0.2,0.05,1.49,3.53,2007,"diciembre",10,"lunes"
"345",2007-12-11,38418.4,1050,3817,12740,6.71222222222222,241.460236111111,6.91,0.19,0.69,2.29,3.74,2007,"diciembre",11,"martes"
"346",2007-12-12,26467.7,1152,254,7759,4.59111111111111,242.476326388889,4.76,0.21,0.05,1.4,3.1,2007,"diciembre",12,"miércoles"
"347",2007-12-13,30795.7666666667,1103,1448,8911,5.41958333333333,241.827340277778,5.54,0.2,0.26,1.6,3.48,2007,"diciembre",13,"jueves"
"348",2007-12-14,32913.4666666667,980,3849,12941,5.75777777777778,241.985923611111,5.92,0.18,0.69,2.33,2.72,2007,"diciembre",14,"viernes"
"349",2007-12-15,45614.6,1706,3687,14313,7.98,241.280645833333,8.21,0.31,0.66,2.57,4.67,2007,"diciembre",15,"sábado"
"350",2007-12-16,46036.9666666667,3410,2281,12929,7.99222222222222,242.684986111111,8.28,0.61,0.41,2.33,4.93,2007,"diciembre",16,"domingo"
"351",2007-12-17,29974.9333333333,1636,243,10567,5.18993055555556,242.626177083333,5.39,0.29,0.04,1.9,3.16,2007,"diciembre",17,"lunes"
"352",2007-12-18,43719.9,1123,5810,11093,7.60208333333333,242.939986111111,7.87,0.2,1.05,2,4.62,2007,"diciembre",18,"martes"
